codigo;region;nombre_comuna;poblacion;pobreza_n;pobreza_p;limite_inferior;limite_superior
4303;Coquimbo;Monte Patria;32649;7,56969711167727e+03;0,23185081048967110;0,15975654438922751;0,3039450765901147
4304;Coquimbo;Punitaqui;12396;3,31871099761657e+03;0,26772434637113318;0,19593102452182376;0,3395176682204425
4305;Coquimbo;Río Hurtado;4327;9,87799094108278e+02;0,22828728775324209;0,15944591710440109;0,2971286584020831
5101;Valparaíso;Valparaíso;318916;6,09011166004179e+04;0,19096287611915949;0,15785542285155249;0,2240703293867665
5102;Valparaíso;Casablanca;30028;5,89059224324096e+03;0,19616998279076039;0,13825425736778069;0,2540857082137402
5103;Valparaíso;Concón;47320;6,34127979554222e+03;0,13400844876462850;0,08764104998391405;0,1803758475453430
5104;Valparaíso;Juan Fernández;1081;6,08401145325299e+01;0,05628132704211828;0,00347437900656684;0,1090882750776697
5105;Valparaíso;Puchuncaví;20785;6,56806951312153e+03;0,31600045769167828;0,25205028615826552;0,3799506292250912
5107;Valparaíso;Quintero;37691;8,82523018407174e+03;0,23414688344887999;0,17683751431187569;0,2914562525858844
5109;Valparaíso;Viña Del Mar;367792;5,47707535764761e+04;0,14891774039804040;0,12164985571022210;0,1761856250858586
5201;Valparaíso;Isla De Pascua;8656;1,07992279010140e+03;0,12476002658287852;0,06028669034510653;0,1892333628206506
5301;Valparaíso;Los Andes;68637;1,04288004867901e+04;0,15194137982123551;0,10974785075755140;0,1941349088849195
5302;Valparaíso;Calle Larga;17225;2,49235525085669e+03;0,14469406391040321;0,09198667172173722;0,1974014560990692
5303;Valparaíso;Rinconada;11739;2,94645281107681e+03;0,25099691720562289;0,17108216261228509;0,3309116717989606
5304;Valparaíso;San Esteban;21340;4,47273512509437e+03;0,20959396087602511;0,14204836470763590;0,2771395570444142
5401;Valparaíso;La Ligua;38178;9,01315885879302e+03;0,23608253074527280;0,17353989770874201;0,2986251637818036
5402;Valparaíso;Cabildo;20747;4,26220865733262e+03;0,20543734792175361;0,14043411401665273;0,2704405818268544
5403;Valparaíso;Papudo;6357;1,19840080324970e+03;0,18851672223528410;0,12697511976990791;0,2500583247006604
5404;Valparaíso;Petorca;10606;1,74497920509680e+03;0,16452755092370391;0,10610676114519420;0,2229483407022136
5405;Valparaíso;Zapallar;8234;2,19384114722634e+03;0,26643686509914222;0,22370390272450069;0,3091698274737836
5501;Valparaíso;Quillota;99694;1,54344213874857e+04;0,15481795682273419;0,11221527621484430;0,1974206374306241
5502;Valparaíso;Calera;53820;9,00015406278632e+03;0,16722694282397479;0,12192092343038780;0,2125329622175618
5503;Valparaíso;Hijuelas;19342;4,32053394802690e+03;0,22337575990212497;0,15716395576363940;0,2895875640406105
5504;Valparaíso;La Cruz;26916;3,75778261917982e+03;0,13961148087308001;0,08759207963117478;0,1916308821149851
5506;Valparaíso;Nogales;23603;3,55871899149192e+03;0,15077401141769789;0,09234542106869267;0,2092026017667031
5601;Valparaíso;San Antonio;97919;1,39217982281045e+04;0,14217667897041980;0,09544195000193759;0,1889114079389021
5602;Valparaíso;Algarrobo;15724;3,07929572140005e+03;0,19583412117782056;0,14102340610625011;0,2506448362493909
5603;Valparaíso;Cartagena;26416;7,49212920612392e+03;0,28362088151589637;0,22433126325796959;0,3429104997738232
5604;Valparaíso;El Quisco;18432;2,16146026752031e+03;0,11726672458335008;0,05977093950331307;0,1747625096633872
5605;Valparaíso;El Tabo;14888;3,08160669792735e+03;0,20698594155879577;0,13835750381876830;0,2756143792988233
5606;Valparaíso;Santo Domingo;12364;1,99433108867630e+03;0,16130144683567640;0,09610422323321680;0,2264986704381361
5701;Valparaíso;San Felipe;85576;1,47217201332971e+04;0,17203094481276379;0,13031500313564709;0,2137468864898805
5702;Valparaíso;Catemu;15528;2,86602269951975e+03;0,18457127122100381;0,12534492842487960;0,2437976140171281
5703;Valparaíso;Llaillay;27021;4,19868823786213e+03;0,15538611590474549;0,09844858507344188;0,2123236467360491
5704;Valparaíso;Panquehue;7762;1,41680700337870e+03;0,18253117796685081;0,12985300035703001;0,2352093555766717
5705;Valparaíso;Putaendo;17884;4,14633074506384e+03;0,23184582560186981;0,16394493607500041;0,2997467151287392
5706;Valparaíso;Santa María;16746;3,31207328716540e+03;0,19778295038608648;0,13478258538529089;0,2607833153868820
5801;Valparaíso;Quilpué;171137;2,74336936712240e+04;0,16030252763121960;0,12953124589439791;0,1910738093680413
5802;Valparaíso;Limache;51006;8,98530645459994e+03;0,17616175458965491;0,12040318330859888;0,2319203258707109
5803;Valparaíso;Olmué;19878;5,19100787798059e+03;0,26114336844655334;0,19604404175915660;0,3262426951339502
5804;Valparaíso;Villa Alemana;144303;2,15930098570898e+04;0,14963659700137760;0,11044051643149852;0,1888326775712567
6101;O'Higgins;Rancagua;270994;3,97781460455669e+04;0,14678607661264420;0,12523782227229441;0,1683343309529941
6102;O'Higgins;Codegua;14424;2,61808366022844e+03;0,18150885054273697;0,12656094180096891;0,2364567592845051
6103;O'Higgins;Coinco;7957;1,73983336705544e+03;0,21865443848880689;0,16594941934363430;0,2713594576339795
6104;O'Higgins;Coltauco;21816;3,57875909482154e+03;0,16404286279893360;0,11257322084126500;0,2155125047566022
6105;O'Higgins;Doñihue;23288;3,50536406101413e+03;0,15052233171651200;0,10533121770563060;0,1957134457273935
6106;O'Higgins;Graneros;37562;4,98117686755483e+03;0,13261213107807970;0,08878018537908644;0,1764440767770729
6107;O'Higgins;Las Cabras;27350;4,50511662548096e+03;0,16472090038321610;0,10730961876566610;0,2221321820007662
6108;O'Higgins;Machalí;62947;8,10933298510515e+03;0,12882795026141289;0,09541661066193673;0,1622392898608890
6109;O'Higgins;Malloa;14257;1,91010516981245e+03;0,13397665496334810;0,08208541435831555;0,1858678955683806
6110;O'Higgins;Mostazal;28147;5,91972005664248e+03;0,21031442273217310;0,15439861657966439;0,2662302288846817
6111;O'Higgins;Olivar;14869;2,74064103600675e+03;0,18431912273903781;0,12446789583629668;0,2441703496417789
6112;O'Higgins;Peumo;15001;1,62224809550450e+03;0,10814266352273159;0,06264917745934104;0,1536361495861221
6113;O'Higgins;Pichidegua;20969;2,73467179467338e+03;0,13041498377001220;0,07717728905578369;0,1836526784842407
6114;O'Higgins;Quinta De Tilcoco;14134;2,08543797111130e+03;0,14754761363459060;0,09449387691893139;0,2006013503502498
6115;O'Higgins;Rengo;65037;8,82436599730085e+03;0,13568224237435381;0,09756565506669283;0,1737988296820148
6116;O'Higgins;Requínoa;31219;5,24151237959334e+03;0,16789494793533880;0,11765188769876060;0,2181380081719170
6117;O'Higgins;San Vicente;51677;8,85350620847454e+03;0,17132391989617321;0,12251581178301030;0,2201320280093362
6201;O'Higgins;Pichilemu;18463;3,34512369637140e+03;0,18117985681478621;0,12039530540999061;0,2419644082195818
6202;O'Higgins;La Estrella;3105;4,93585918587565e+02;0,15896486911032690;0,08864320396058163;0,2292865342600722
6203;O'Higgins;Litueche;6886;1,91767556777625e+03;0,27848904556727389;0,20830980182795880;0,3486682893065891
6204;O'Higgins;Marchihue;7684;1,28533827957835e+03;0,16727463294877060;0,10084009955819240;0,2337091663393488
6205;O'Higgins;Navidad;7050;1,45570444808722e+03;0,20648290043790321;0,13766777700560390;0,2752980238702025
6206;O'Higgins;Paredones;6298;1,33487130211161e+03;0,21195161989704767;0,14347013535961539;0,2804331044344800
6301;O'Higgins;San Fernando;80197;1,09401350381369e+04;0,13641576415747350;0,09872177668378131;0,1741097516311657
6302;O'Higgins;Chépica;16080;2,62955189052296e+03;0,16352934642555719;0,10746881215881220;0,2195898806923021
6303;O'Higgins;Chimbarongo;38164;6,66211331592639e+03;0,17456538402490271;0,12744978817168551;0,2216809798781200
6304;O'Higgins;Lolol;7396;1,62854759213301e+03;0,22019302219213280;0,14660325488234530;0,2937827895019204
6305;O'Higgins;Nancagua;19498;3,02555393232839e+03;0,15517252704525530;0,10820782814951910;0,2021372259409914
6306;O'Higgins;Palmilla;13484;2,44663276358591e+03;0,18144710498263911;0,11803291462892020;0,2448612953363581
6307;O'Higgins;Peralillo;12061;1,90405795904552e+03;0,15786899585818129;0,10618798730089450;0,2095500044154681
6308;O'Higgins;Placilla;9244;1,75872813198156e+03;0,19025618043937290;0,13134133645045190;0,2491710244282939
6309;O'Higgins;Pumanque;3523;5,18207385762834e+02;0,14709264426989321;0,07657767821434090;0,2176076103254456
6310;O'Higgins;Santa Cruz;42033;4,44604336403765e+03;0,10577506635352341;0,06136031817242976;0,1501898145346170
7101;Maule;Talca;240239;2,55673979145044e+04;0,10642484323737780;0,08827305494389742;0,1245766315308582
7102;Maule;Constitución;50536;8,67542182357211e+03;0,17166815386204129;0,12359055572958690;0,2197457519944956
7103;Maule;Curepto;9255;1,15584228725468e+03;0,12488841569472470;0,07252935229220589;0,1772474790972436
7104;Maule;Empedrado;4195;7,59457598265689e+02;0,18103876001565888;0,12306846403185870;0,2390090559994591
7105;Maule;Maule;65590;7,23902900304028e+03;0,11036787624699310;0,06915188343508288;0,1515838690589033
7106;Maule;Pelarco;9289;1,91359256849301e+03;0,20600630514511920;0,14690387278239589;0,2651087375078425
7107;Maule;Pencahue;8622;1,77878874051274e+03;0,20630813506294768;0,13690343085832279;0,2757128392675726
7108;Maule;Río Claro;14984;3,11662516044140e+03;0,20799687402839007;0,14516883296040969;0,2708249150963706
7109;Maule;San Clemente;47340;8,53629250827223e+03;0,18031881090562393;0,13195537003682287;0,2286822517744249
7110;Maule;San Rafael;10231;1,22545590848356e+03;0,11977870281336740;0,06872519307173761;0,1708322125549971
7201;Maule;Cauquenes;44334;7,14781491067664e+03;0,16122648330122791;0,11358223771126208;0,2088707288911936
7202;Maule;Chanco;9287;2,11774924446048e+03;0,22803372934860350;0,16711530507560490;0,2889521536216020
7203;Maule;Pelluhue;8311;1,67800461239465e+03;0,20190164990911430;0,13864416223131379;0,2651591375869148
7301;Maule;Curicó;168469;2,93590954271631e+04;0,17427001660342900;0,14397924966659431;0,2045607835402636
7302;Maule;Hualañé;10231;1,65041256072193e+03;0,16131488229126431;0,10418219007151308;0,2184475745110156
7303;Maule;Licantén;6994;1,00925453229774e+03;0,14430290710576840;0,09667883150878848;0,1919269827027484
7304;Maule;Molina;51200;9,17600086847217e+03;0,17921876696234709;0,12954514968928471;0,2288923842354095
7305;Maule;Rauco;11557;2,16070073495530e+03;0,18696034740462950;0,12743096759032460;0,2464897272189344
7306;Maule;Romeral;16637;2,72521526331327e+03;0,16380448778705720;0,10807211971362460;0,2195368558604897
7307;Maule;Sagrada Familia;19651;3,26913279238953e+03;0,16635961489947210;0,10527194369493539;0,2274472861040089
7308;Maule;Teno;31493;5,89390381194967e+03;0,18714964633250769;0,13095874527324930;0,2433405473917662
7309;Maule;Vichuquén;4348;8,78321055920969e+02;0,20200576263131759;0,12544360406060601;0,2785679212020292
7401;Maule;Linares;102909;1,07763964268689e+04;0,10471772563010941;0,07105110917355464;0,1383843420866642
7402;Maule;Colbún;23140;4,71581690358630e+03;0,20379502608410960;0,14699776244324769;0,2605922897249715
7403;Maule;Longaví;33333;7,16833688794379e+03;0,21505225716088530;0,15750889577473001;0,2725956185470407
7404;Maule;Parral;45211;6,13663235884091e+03;0,13573317022054171;0,09487712414726659;0,1765892162938168
7405;Maule;Retiro;21331;4,02659183750075e+03;0,18876713878865256;0,12537908365363720;0,2521551939236681
7406;Maule;San Javier;50703;7,86374129524734e+03;0,15509420143280159;0,10720075302783320;0,2029876498377700
7407;Maule;Villa Alegre;17835;2,37787193785873e+03;0,13332615294974681;0,08077314090013174;0,1858791649993618
7408;Maule;Yerbas Buenas;19576;3,27854210904174e+03;0,16747763123425319;0,10761194396026000;0,2273433185082464
8101;Biobío;Concepción;239074;2,74404416629108e+04;0,11477802547709430;0,09091721563978208;0,1386388353144065
8102;Biobío;Coronel;127830;1,73563191520144e+04;0,13577657163431461;0,10401786290548440;0,1675352803631448
8103;Biobío;Chiguayante;91687;9,96636457949563e+03;0,10869986562430480;0,07060367208695059;0,1467960591616589
8104;Biobío;Florida;11869;3,25685359085785e+03;0,27439999922974534;0,20408284527147999;0,3447171531880108
8105;Biobío;Hualqui;26558;5,54072751436132e+03;0,20862743860084809;0,15507598705426390;0,2621788901474323
