pobreza_p;pobreza_multi_p;nivel;cut_comuna;comuna;comuna_p;region;region_p
0,13363700899195458;0,1913748225272125;comuna;16203;16203;0,95853052531945104;NA;NA
0,02954841107600818;0,1022114848541163;comuna;16204;16204;3,01133618286563820;NA;NA
0,09204336265084885;0,2204949887502557;comuna;16205;16205;3,31458375946001249;NA;NA
0,18138424821002386;0,2128878281622912;comuna;16206;16206;2,57852028639618158;NA;NA
0,00000000000000000;0,2101512254475926;comuna;16207;16207;2,81713888406049007;NA;NA
0,15047800137326361;0,1493512209722002;comuna;16301;16301;0,28699448933960103;NA;NA
0,11023212241074216;0,2367371014191041;comuna;16302;16302;0,56562922868741539;NA;NA
0,12541168313399204;0,3125325013000520;comuna;16303;16303;1,41298318599410644;NA;NA
0,14861726831327846;0,1530504538737598;comuna;16304;16304;3,44184082752797149;NA;NA
0,13354363827549948;0,1977675321523902;comuna;16305;16305;1,31885464693035681;NA;NA
0,07033894829887959;0,1654144245533619;comuna;2101;2101;0,00478646576116424;NA;NA
0,03509903864765469;0,1427834053809923;comuna;2102;2102;0,13562165300987161;NA;NA
0,05816554809843400;0,1812080536912752;comuna;2103;2103;1,17617449664429530;NA;NA
0,17436672423719055;0,1577432354634427;comuna;2104;2104;0,15141047783534831;NA;NA
0,07930191721177643;0,1714605518530309;comuna;2201;2201;0,01130097246896212;NA;NA
0,03631001750990692;0,2358307990047000;comuna;2203;2203;0,20302276287899731;NA;NA
0,15031986710493761;0,2192415085003358;comuna;2301;2301;0,08132753684656982;NA;NA
0,00000000000000000;0,0620492788461538;comuna;2302;2302;0,34585336538461536;NA;NA
0,07657959365929895;0,2016304005587328;comuna;3101;3101;0,01775236001625821;NA;NA
0,02471819238740332;0,1570034878430976;comuna;3102;3102;0,15680129404033766;NA;NA
0,06022340942204954;0,3576632207035315;comuna;3103;3103;0,21529175050301810;NA;NA
0,13472254026410196;0,2423479123731013;comuna;3201;3201;0,24433249370277077;NA;NA
0,05075601618513523;0,2020302406474054;comuna;3202;3202;0,22730176758713708;NA;NA
0,10794382728987634;0,1576014811709635;comuna;3301;3301;0,05765737441486760;NA;NA
0,13149688149688149;0,1779279279279279;comuna;3302;3302;0,57207207207207211;NA;NA
0,16255778120184899;0,2954545454545455;comuna;3303;3303;0,42411402157164868;NA;NA
0,13903882987985375;0,1526205815775727;comuna;3304;3304;0,28765453595681700;NA;NA
0,06075420870252618;0,1286920883683627;comuna;4101;4101;0,01573730481866219;NA;NA
0,07405074613515407;0,1826652156412588;comuna;4102;4102;0,01528794406595209;NA;NA
0,11404399323181048;0,2159052453468697;comuna;4103;4103;0,34712351945854486;NA;NA
